Company,Location,Year,Time,Rocket,MissionStatus,RocketStatus,Price,Mission
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2009,1899-12-30 19:52:00,Ariane 5 ECA,1,Active,200,TerreStar-1
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2009,1899-12-30 20:00:00,Ariane 5 ECA,1,Active,200,NSS-12 & Thor-6
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2009,1899-12-30 21:59:00,Ariane 5 ECA,1,Active,200,Amazonas 2 & COMSATBw-1
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2009,1899-12-30 22:09:00,Ariane 5 ECA,1,Active,200,"Hot Bird 10, NSS-9, Spirale-A & B"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2009,1899-12-30 22:09:00,Ariane 5 ECA,1,Active,200,JCSAT-12 & Optus D3
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2010,1899-12-30 18:39:00,Ariane 5 ECA,1,Active,200,"Intelsat 17, HYLAS-1"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2010,1899-12-30 20:45:00,Ariane 5 ECA,1,Active,200,"Nilesat-201, Rascom-QAF 1R"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2010,1899-12-30 21:27:00,Ariane 5 ECA,1,Active,200,"Koreasat 6, Hispasat-1E"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2010,1899-12-30 21:41:00,Ariane 5 ECA,1,Active,200,"Arabsat-5A, COMS-1"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2010,1899-12-30 22:01:00,Ariane 5 ECA,1,Active,200,Astra 3B  & COMSATBw-2
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2010,1899-12-30 23:51:00,Ariane 5 ECA,1,Active,200,"Eutelsat W3B, BSAT-3B"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2011,1899-12-30 20:38:00,Ariane 5 ECA,1,Active,200,"ST-2, GSAT-8"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2011,1899-12-30 21:37:00,Ariane 5 ECA,1,Active,200,"Yahsat 1A, Intelsat 28 (New Dawn)"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2011,1899-12-30 21:38:00,Ariane 5 ECA,1,Active,200,"Arabsat-5C, SES-2"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2011,1899-12-30 22:13:00,Ariane 5 ES,1,Retired,,Johannes Kepler ATV
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2011,1899-12-30 22:52:00,Ariane 5 ECA,1,Active,200,"Astra 1N, BSAT-3C (JCSAT-110R)"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2012,1899-12-30 04:34:00,Ariane 5 ES,1,Retired,,Edoardo Amaldi ATV
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2012,1899-12-30 20:54:00,Ariane 5 ECA,1,Active,200,"Intelsat 20, HYLAS 2"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2012,1899-12-30 21:05:00,Ariane 5 ECA,1,Active,200,"Eutelsat 21B, Star One C3"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2012,1899-12-30 21:18:00,Ariane 5 ECA,1,Active,200,"Astra 2F, GSAT-10"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2012,1899-12-30 21:36:00,Ariane 5 ECA,1,Active,200,"EchoStar XVII, MSG-3"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2012,1899-12-30 21:49:00,Ariane 5 ECA,1,Active,200,"Skynet 5D, Mexsat-3"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2012,1899-12-30 22:13:00,Ariane 5 ECA,1,Active,200,"JCSAT-13, Vinasat-2"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2013,1899-12-30 19:54:00,Ariane 5 ECA,1,Active,200,"Alphasat I-XL, INSAT-3D"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2013,1899-12-30 20:30:00,Ariane 5 ECA,1,Active,200,"Eutelsat 25B/Es'hail 1, GSAT-7"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2013,1899-12-30 21:36:00,Ariane 5 ECA,1,Active,200,"Amazonas-3, Azerspace-1 (Africasat-1A)"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2013,1899-12-30 21:52:00,Ariane 5 ES,1,Retired,,Albert Einstein ATV
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2014,1899-12-30 20:40:00,Ariane 5 ECA,1,Active,200,"DirecTV-14, GSAT-16"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2014,1899-12-30 21:30:00,Ariane 5 ECA,1,Active,200,"ABS-2, Athena-Fidus"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2014,1899-12-30 21:43:00,Ariane 5 ECA,1,Active,200,"Intelsat 30, ARSAT-1"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2014,1899-12-30 22:04:00,Ariane 5 ECA,1,Active,200,"Astra 5B, Amazonas 4A"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2014,1899-12-30 22:05:00,Ariane 5 ECA,1,Active,200,"MEASAT 3b, Optus 10"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2014,1899-12-30 23:47:00,Ariane 5 ES,1,Retired,,Georges Lema??tre ATV
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2015,1899-12-30 20:00:00,Ariane 5 ECA,1,Active,200,"Thor 7, SICRAL-2"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2015,1899-12-30 20:30:00,Ariane 5 ECA,1,Active,200,"NBN Co 1A, ARSAT-2"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2015,1899-12-30 20:34:00,Ariane 5 ECA,1,Active,200,"Eutelsat 8 West B, Intelsat 34"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2015,1899-12-30 21:16:00,Ariane 5 ECA,1,Active,200,"DirecTV-15, Sky Mexico 1"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2015,1899-12-30 21:34:00,Ariane 5 ECA,1,Active,200,"Arabsat 6B, GSAT-15"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2015,1899-12-30 21:42:00,Ariane 5 ECA,1,Active,200,"Star One C4, MSG-4"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2016,1899-12-30 05:20:00,Ariane 5 ECA,1,Active,200,"EchoStar 18, BRISat"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2016,1899-12-30 05:20:00,Ariane 5 ECA,1,Active,200,Eutelsat 65 West A
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2016,1899-12-30 13:06:00,Ariane 5 ES,1,Retired,,Galileo FOC FM7/FM12-FM14
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2016,1899-12-30 20:30:00,Ariane 5 ECA,1,Active,200,"Sky Muster II, GSAT-18"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2016,1899-12-30 20:30:00,Ariane 5 ECA,1,Active,200,"Star One D1, JCSAT-15"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2016,1899-12-30 22:16:00,Ariane 5 ECA,1,Active,200,"Intelsat 33e, Intelsat 36"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2016,1899-12-30 23:20:00,Ariane 5 ECA,1,Active,200,Intelsat 29e
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2017,1899-12-30 18:36:00,Ariane 5 ES,1,Retired,,Galileo FOC FM15-FM18
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2017,1899-12-30 21:15:00,Ariane 5 ECA,1,Active,200,"Hellas Sat 3-Inmarsat S EAN, GSAT-17"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2017,1899-12-30 21:39:00,Ariane 5 ECA,1,Active,200,Intelsat 32e/SkyBrasil-1 & Telkom-3S
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2017,1899-12-30 21:50:00,Ariane 5 ECA,1,Active,200,"Koreasat 7, SGDC-1"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2017,1899-12-30 21:56:00,Ariane 5 ECA,1,Active,200,"Intelsat 37e, BSAT-4a"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2017,1899-12-30 23:45:00,Ariane 5 ECA,1,Active,200,"ViaSat 2, Eutelsat 172B"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2018,1899-12-30 01:45:00,Ariane 5 ECA,1,Active,200,BepiColombo
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2018,1899-12-30 11:25:00,Ariane 5 ES,1,Retired,,Galileo FOC FM19-FM22
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2018,1899-12-30 20:37:00,Ariane 5 ECA,1,Active,200,GSAT-11 & GEO-KOMPSAT 2A
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2018,1899-12-30 21:34:00,Ariane 5 ECA,1,Active,200,Superbird-B3/DSN-1 & HYLAS-4
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2018,1899-12-30 22:20:00,Ariane 5 ECA,0,Active,200,SES-14/GOLD & Al Yah-3
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2018,1899-12-30 22:38:00,Ariane 5 ECA,1,Active,200,Horizons-3e & Azerspace 2/Intelsat 38
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2019,1899-12-30 19:30:00,Ariane 5 ECA,1,Active,200,EDRS-C/HYLAS 3 & Intelsat 39
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2019,1899-12-30 21:01:00,Ariane 5 ECA,1,Active,200,GSAT-31 & Hellas-Sat-4
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2019,1899-12-30 21:23:00,Ariane 5 ECA,1,Active,200,Inmarsat 5 F5 & TIBA-1
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2019,1899-12-30 21:43:00,Ariane 5 ECA,1,Active,200,Eutelsat 7C &  AT&T T-16
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2020,1899-12-30 21:05:00,Ariane 5 ECA,1,Active,200,Eutelsat Konnect BB4A & GSAT-30
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2020,1899-12-30 22:04:00,Ariane 5 ECA,1,Active,200,"BSat 4b & Galaxy 30, MEV-2"
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2020,1899-12-30 22:18:00,Ariane 5 ECA,1,Active,200,JCSAT-17 & GEO-KOMPSAT 2B
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2021,1899-12-30 02:10:00,Ariane 5 ECA,1,Active,200,SES-17 & Syracuse-4A
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2021,1899-12-30 12:20:00,Ariane 5 ECA,1,Active,200,James Webb Space Telescope (JWST)
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2021,1899-12-30 21:00:00,Ariane 5 ECA,1,Active,200,Eutelsat Quantum & Star One D2
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2022,1899-12-30 21:50:00,Ariane 5 ECA,1,Active,200,Measat-3d & GSAT-24
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2011,1899-12-30 02:03:00,Soyuz ST-A/Fregat,1,Active,80,"Pl??iades 1A, SSOT, Elisa"
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2011,1899-12-30 07:30:00,Soyuz ST-B/Fregat-MT,1,Active,30,Galileo IOV FM01-FM02
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2012,1899-12-30 02:02:00,Soyuz ST-A/Fregat,1,Active,80,Pl??iades 1B
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2012,1899-12-30 15:15:00,Soyuz ST-B/Fregat-MT,1,Active,30,Galileo IOV FM03-FM04
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2013,1899-12-30 09:12:00,Soyuz ST-B/Fregat-MT,1,Active,30,Gaia
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2013,1899-12-30 19:27:00,Soyuz ST-B/Fregat-MT,1,Active,30,O3b FM01-FM02/FM04-FM05
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2014,1899-12-30 12:27:00,Soyuz ST-B/Fregat-MT,0,Active,30,Galileo FOC FM01-FM02
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2014,1899-12-30 18:37:00,Soyuz ST-B/Fregat-MT,1,Active,30,O3b FM09-FM12
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2014,1899-12-30 18:55:00,Soyuz ST-B/Fregat-MT,1,Active,30,O3b FM03/FM06-FM08
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2014,1899-12-30 21:02:00,Soyuz ST-A/Fregat-M,1,Active,30,Sentinel 1A
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2015,1899-12-30 02:08:00,Soyuz ST-B/Fregat-MT,1,Active,30,Galileo FOC FM05-FM06
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2015,1899-12-30 11:51:00,Soyuz ST-B/Fregat-MT,1,Active,30,Galileo FOC FM8-FM9
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2015,1899-12-30 21:46:00,Soyuz ST-B/Fregat-MT,1,Active,30,Galileo FOC FM03-FM04
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2016,1899-12-30 08:48:00,Soyuz ST-B/Fregat-MT,1,Active,30,Galileo FOC FM10/FM11
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2016,1899-12-30 21:02:00,Soyuz ST-A/Fregat-M,1,Active,30,"Sentinel 1B, MICROSCOPE & Others"
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2017,1899-12-30 01:03:00,Soyuz ST-B/Fregat-MT,1,Active,30,Hispasat AG1
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2017,1899-12-30 11:54:00,Soyuz ST-A/Fregat-M,1,Active,30,SES-15
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2018,1899-12-30 00:47:00,Soyuz ST-B/Fregat-M,1,Active,,MetOp C
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2018,1899-12-30 16:37:00,Soyuz ST-A/Fregat-M,1,Active,30,CSO 1
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2018,1899-12-30 17:10:00,Soyuz ST-B/Fregat-MT,1,Active,30,O3b FM13-FM16
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2019,1899-12-30 08:54:00,Soyuz ST-A/Fregat-M,1,Active,30,"CSG-1, CHEOPS & Others"
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2019,1899-12-30 17:04:00,Soyuz ST-B/Fregat-MT,1,Active,30,O3b FM17-FM20
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2019,1899-12-30 21:37:00,Soyuz ST-B/Fregat-M,1,Active,,OneWeb #1
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2020,1899-12-30 01:33:00,Soyuz ST-A/Fregat-M,1,Active,30,Falcon Eye 2
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2020,1899-12-30 16:42:00,Soyuz ST-A/Fregat-M,1,Active,30,CSO-2
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2021,1899-12-30 00:19:00,Soyuz ST-B/Fregat-MT,1,Active,30,Galileo FOC FM23-FM24
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2022,1899-12-30 18:09:00,Soyuz ST-B/Fregat-MT,1,Active,30,OneWeb #13
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",1984,1899-12-30 01:33:00,Ariane 1,1,Retired,,Spacenet F1
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",1985,1899-12-30 11:23:00,Ariane 1,1,Retired,,Giotto
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",1986,1899-12-30 01:44:00,Ariane 1,1,Retired,,SPOT-1 & Viking
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",2013,1899-12-30 02:06:00,Vega,1,Active,37,"Proba-V, VNREDSat-1A & ESTCube-1"
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",2014,1899-12-30 01:35:00,Vega,1,Active,37,KazEOSat-1
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",2015,1899-12-30 01:51:00,Vega,1,Active,37,Sentinel-2A
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",2015,1899-12-30 04:04:00,Vega,1,Active,37,LISA Pathfinder
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",2015,1899-12-30 13:40:00,Vega,1,Active,37,IXV
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",2016,1899-12-30 01:43:00,Vega,1,Active,37,PeruSat-1 and SkySats 4-7
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",2016,1899-12-30 13:51:00,Vega,1,Active,37,G??kt??rk-1A
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",2017,1899-12-30 01:42:00,Vega,1,Active,37,Mohammed VI-A
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",2017,1899-12-30 01:49:00,Vega,1,Active,37,Sentinel 2B
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",2017,1899-12-30 01:58:00,Vega,1,Active,37,OPSAT 3000 & VENâ€ Ã¦S
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",2018,1899-12-30 01:42:00,Vega,1,Active,37,Mohammed VI-B
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",2018,1899-12-30 21:20:00,Vega,1,Active,37,ADM-Aeolus
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",2019,1899-12-30 01:50:00,Vega,1,Active,37,PRISMA
Arianespace,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",2019,1899-12-30 01:53:00,Vega,0,Active,37,Falcon Eye 1
Arianespace,"ELV-1, Guiana Space Centre, French Guiana, France",2020,1899-12-30 01:51:00,Vega,1,Active,37,SSMS nÂ°1 PoC
Arianespace,"ELV-1, Guiana Space Centre, French Guiana, France",2020,1899-12-30 01:52:00,Vega,0,Active,37,Taranis & Seosat
Arianespace,"ELV-1, Guiana Space Centre, French Guiana, France",2021,1899-12-30 01:47:00,Vega,1,Active,37,"PlÃ©iades-NÃ©o 4, BRO-4 & Others"
Arianespace,"ELV-1, Guiana Space Centre, French Guiana, France",2021,1899-12-30 01:50:00,Vega,1,Active,37,PlÃ©iades-NÃ©o 3 & SSMS nÂ°2
Arianespace,"ELV-1, Guiana Space Centre, French Guiana, France",2021,1899-12-30 09:27:00,Vega,1,Active,37,"CERES 1, 2 & 3"
Arianespace,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2020,1899-12-30 17:06:00,Soyuz 2.1b/Fregat,1,Active,25,OneWeb #3
Arianespace,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2020,1899-12-30 21:42:00,Soyuz 2.1b/Fregat,1,Active,25,OneWeb #2
Armée de l'Air,"Brigitte, Hammaguir, Algeria, France",1965,1899-12-30 14:47:00,Diamant A,1,Retired,,Astérix
Armée de l'Air,"Brigitte, Hammaguir, Algeria, France",1966,1899-12-30 07:33:00,Diamant A,1,Retired,,Diapason
Armée de l'Air,"Brigitte, Hammaguir, Algeria, France",1967,1899-12-30 08:39:00,Diamant A,0,Retired,,Diadème 1
Armée de l'Air,"Brigitte, Hammaguir, Algeria, France",1967,1899-12-30 10:06:00,Diamant A,1,Retired,,Diadème 2
ASI,"Santa Rita 2, San Marco Launch Platform, Kenya",1971,1899-12-30 07:32:00,Scout B,1,Retired,,San Marco 3
ASI,"SM Launch Tab, San Marco Launch Platform, Kenya",1967,1899-12-30 10:06:00,Scout B,1,Retired,,San Marco 2
ASI,"SM Launch Tab, San Marco Launch Platform, Kenya",1970,1899-12-30 10:53:00,Scout B,1,Retired,,Explorer 42
ASI,"SM Launch Tab, San Marco Launch Platform, Kenya",1971,1899-12-30 05:52:00,Scout B,1,Retired,,Explorer 45
ASI,"SM Launch Tab, San Marco Launch Platform, Kenya",1972,1899-12-30 22:13:00,Scout D1,1,Retired,,Explorer 48
ASI,"SM Launch Tab, San Marco Launch Platform, Kenya",1974,1899-12-30 07:47:00,Scout B1,1,Retired,,Ariel 5
ASI,"SM Launch Tab, San Marco Launch Platform, Kenya",1974,1899-12-30 10:05:00,Scout D1,1,Retired,,San Marco 4
ASI,"SM Launch Tab, San Marco Launch Platform, Kenya",1975,1899-12-30 22:45:00,Scout F1,1,Retired,,Explorer 53
ASI,"SM Launch Tab, San Marco Launch Platform, Kenya",1988,1899-12-30 19:50:00,Scout G1,1,Retired,,San Marco 5
Astra,"LP-3B, Pacific Spaceport Complex, Kodiak, Alaska, USA",2020,1899-12-30 03:19:00,Rocket 3,0,Active,2,Rocket 3.1
Astra,"LP-3B, Pacific Spaceport Complex, Kodiak, Alaska, USA",2020,1899-12-30 20:55:00,Rocket 3,0,Active,2,Rocket 3.2
Astra,"LP-3B, Pacific Spaceport Complex, Kodiak, Alaska, USA",2021,1899-12-30 06:16:00,Rocket 3,1,Active,2,STP-27AD2
Astra,"LP-3B, Pacific Spaceport Complex, Kodiak, Alaska, USA",2021,1899-12-30 22:35:00,Rocket 3,0,Active,2,STP-27AD1
Astra,"LP-3B, Pacific Spaceport Complex, Kodiak, Alaska, USA",2022,1899-12-30 04:22:00,Rocket 3,1,Active,2,Spaceflight Astra-1
Astra,"SLC-46, Cape Canaveral SFS, Florida, USA",2022,1899-12-30 17:43:00,Rocket 3,0,Active,2,TROPICS Flight 1
Astra,"SLC-46, Cape Canaveral SFS, Florida, USA",2022,1899-12-30 20:00:00,Rocket 3,0,Active,2,VCLS Demo-2A
Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA",2015,,New Shepard,1,Active,,NS-1
Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA",2015,,New Shepard,1,Active,,NS-2
Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA",2016,,New Shepard,1,Active,,NS-3
Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA",2016,,New Shepard,1,Active,,NS-4
Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA",2016,1899-12-30 14:36:00,New Shepard,1,Active,,NS-5
Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA",2016,1899-12-30 15:36:00,New Shepard,1,Active,,NS-6 (Inflight Escape Test)
Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA",2017,,New Shepard,1,Active,,NS-7
Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA",2018,1899-12-30 15:11:00,New Shepard,1,Active,,NS-9 (Inflight Escape Test)
Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA",2018,1899-12-30 17:06:00,New Shepard,1,Active,,NS-8
Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA",2019,1899-12-30 13:35:00,New Shepard,1,Active,,NS-11
Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA",2019,1899-12-30 15:05:00,New Shepard,1,Active,,NS-10
Blue Origin,"Blue Origin Launch Site, West Texas, Texas, USA",2019,1899-12-30 17:55:00,New Shepard,1,Active,,NS-12
Blue Origin,"Launch Site One, West Texas, Texas, USA",2020,1899-12-30 13:38:00,New Shepard,1,Active,,NS-13
Blue Origin,"Launch Site One, West Texas, Texas, USA",2021,1899-12-30 13:12:00,New Shepard,1,Active,,NS-16
Blue Origin,"Launch Site One, West Texas, Texas, USA",2021,1899-12-30 14:31:00,New Shepard,1,Active,,NS-17
Blue Origin,"Launch Site One, West Texas, Texas, USA",2021,1899-12-30 14:50:00,New Shepard,1,Active,,NS-18
Blue Origin,"Launch Site One, West Texas, Texas, USA",2021,1899-12-30 15:00:00,New Shepard,1,Active,,NS-19
Blue Origin,"Launch Site One, West Texas, Texas, USA",2021,1899-12-30 16:49:00,New Shepard,1,Active,,NS-15
Blue Origin,"Launch Site One, West Texas, Texas, USA",2021,1899-12-30 17:17:00,New Shepard,1,Active,,NS-14
Blue Origin,"Launch Site One, West Texas, Texas, USA",2022,1899-12-30 13:25:00,New Shepard,1,Active,,NS-21
Blue Origin,"Launch Site One, West Texas, Texas, USA",2022,1899-12-30 13:58:00,New Shepard,1,Active,,NS-20
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",1989,1899-12-30 05:58:00,Delta II 6925,1,Retired,,NAVSTAR II-3
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",1989,1899-12-30 18:30:00,Delta II 6925,1,Retired,,NAVSTAR II-1 (USA 35)
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",1989,1899-12-30 22:30:00,Delta II 6925,1,Retired,,NAVSTAR II-2
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",1990,1899-12-30 02:45:00,Delta II 6925,1,Retired,,USA-54 (GPS II-7)
Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",1990,1899-12-30 05:39:00,Delta II 6925,1,Retired,,USA-63 (GPS II-8)
